country,month,debt_inf,debt_out,eq_inf,eq_out,fdi_inf,fdi_out,other_inf,other_out,port_inf,port_out
Belgium,3/1/2021,7.64874,3.14255,2.87720,4.17063,0.78534,5.16064,-3.36982,-0.61756,10.52593,7.31318
Belgium,4/1/2021,-1.62916,-7.24496,0.94994,3.71711,4.74971,0.50911,5.20492,13.06321,-0.67921,-3.52784
Belgium,5/1/2021,-5.20087,2.21784,2.45226,2.85914,0.12510,1.03483,4.96524,-4.26321,-2.74862,5.07699
Belgium,6/1/2021,20.24634,8.90521,1.70466,6.81263,-2.62868,-7.88241,-5.91994,-3.97795,21.95100,15.71784
Belgium,7/1/2021,-1.44108,-7.54469,1.18336,3.14697,2.92590,3.01456,4.56440,4.63061,-0.25772,-4.39772
Belgium,8/1/2021,1.13716,-1.35258,0.30724,0.38023,2.13188,2.92059,0.40024,-5.44329,1.44440,-0.97235
Belgium,9/1/2021,4.92117,12.08459,3.73943,2.40350,4.35973,4.62338,20.81934,10.03773,8.66060,14.48809
Belgium,10/1/2021,-7.72543,-5.78566,-0.43970,-0.35733,3.90042,0.97684,6.30888,4.91207,-8.16512,-6.14298
Belgium,11/1/2021,4.50969,1.04439,0.40634,0.59810,0.81268,1.74178,-0.00913,-1.38110,4.91603,1.64248
Belgium,12/1/2021,-12.40138,13.66401,0.53015,-0.78335,-12.37199,1.14394,20.78313,1.47740,-11.87123,12.88066
Belgium,1/1/2022,4.39115,-6.57484,0.58835,3.61611,4.84712,3.77112,6.81358,13.17458,4.97950,-2.95874
Belgium,2/1/2022,3.31410,6.82102,0.94818,-0.17580,3.49557,4.23507,7.67733,2.66648,4.26229,6.64522
Belgium,3/1/2022,4.80647,11.35945,-0.13223,-0.80989,3.40816,-0.44627,22.46876,14.69709,4.67424,10.54955
Belgium,4/1/2022,1.85325,-6.90127,0.42518,0.14389,4.38375,-2.02851,18.88627,16.95837,2.27843,-6.75739
Belgium,5/1/2022,-0.57124,6.90988,-0.27081,2.22889,-1.55081,1.07795,-3.30261,-16.52785,-0.84205,9.13877
Belgium,6/1/2022,12.67370,-1.99905,-0.40044,-1.14111,-7.86308,2.49036,-1.85219,4.90465,12.27326,-3.14016
Belgium,7/1/2022,-9.55290,0.24226,0.04479,1.84951,3.03637,3.12798,19.82137,0.41937,-9.50811,2.09176
Belgium,8/1/2022,4.21343,0.79204,-0.08710,-0.28765,3.01118,2.41766,-3.87514,-3.82956,4.12632,0.50440
Belgium,9/1/2022,4.69637,2.51457,-1.18746,0.45755,2.37790,2.35908,25.42793,27.81573,3.50891,2.97212
Belgium,10/1/2022,2.73448,0.36257,-0.17391,1.83445,2.01819,2.77379,-20.58478,-16.45603,2.56057,2.19702
Belgium,11/1/2022,10.26554,7.20108,-0.04387,1.67607,3.02264,-0.19178,0.43355,1.06399,10.22167,8.87715
Belgium,12/1/2022,-0.81004,4.72684,-0.14189,2.24483,-1.07582,-4.33400,-14.33619,-16.30359,-0.95193,6.97167
Belgium,1/1/2023,12.68373,-4.02976,-0.77429,2.72779,4.13637,7.58999,25.95437,38.72317,11.90944,-1.30197
Belgium,2/1/2023,9.27713,0.42325,-0.09965,1.30403,4.46284,4.04174,3.85958,11.45230,9.17748,1.72727
Belgium,3/1/2023,-0.49675,4.36370,0.23874,-0.64556,4.38297,3.71813,3.77273,-4.22880,-0.25801,3.71813
Belgium,4/1/2023,3.78825,0.95200,-0.21606,3.68186,3.99773,1.44445,17.19629,15.36578,3.57219,4.63386
Belgium,5/1/2023,-0.01304,1.40082,-1.04111,2.01375,1.87247,-6.34119,-11.70430,-17.45864,-1.05415,3.41457
Belgium,6/1/2023,13.48262,2.52244,3.46225,0.02927,-15.78826,-4.09638,13.05770,19.35999,16.94487,2.55170
Belgium,7/1/2023,-8.57891,-0.83489,0.56618,3.57510,3.93559,0.58055,27.41092,13.73310,-8.01273,2.74021
Belgium,8/1/2023,6.81041,1.84142,0.17236,1.32652,3.63811,3.65993,-22.87481,-14.32226,6.98277,3.16794
Belgium,9/1/2023,-1.25321,2.85365,-0.69017,2.33228,-0.11645,3.65707,17.37722,14.54601,-1.94339,5.18592
Belgium,10/1/2023,5.73018,-0.97281,-1.18829,0.54292,2.62162,5.61928,1.84739,12.02441,4.54190,-0.42990
Belgium,11/1/2023,-2.91066,-0.67551,-0.15780,1.09379,4.33302,3.91474,-2.35187,-3.96662,-3.06846,0.41828
Belgium,12/1/2023,6.23327,-1.29964,0.09704,0.03489,0.96274,0.04361,-35.42292,-16.62824,6.33031,-1.26475
Belgium,1/1/2024,9.75901,3.40349,-0.17230,1.77209,3.17012,5.33698,48.04150,44.41118,9.58671,5.17558
Belgium,2/1/2024,18.71479,3.00093,0.11658,-2.58641,4.14193,3.06138,-5.37253,14.59121,18.83137,0.41452
Belgium,3/1/2024,9.87304,4.84791,-1.73629,3.17033,3.43453,2.88548,12.46063,9.99373,8.13675,8.01825
Belgium,4/1/2024,11.13220,-2.35045,-0.14697,1.52763,1.20902,-7.72077,4.73631,11.05603,10.98523,-0.82282
Belgium,5/1/2024,-2.58412,-0.53629,0.01514,-2.45762,-2.01216,-1.78186,-1.90836,-1.40127,-2.56899,-2.99391
Belgium,6/1/2024,4.25411,5.39456,-0.64016,-0.33998,-12.11141,-6.72222,-0.42928,-11.92312,3.61395,5.05458
Belgium,7/1/2024,3.58397,1.04320,-0.10410,2.37486,2.23714,3.79001,20.90307,21.76517,3.47987,3.41806
Belgium,8/1/2024,10.99456,2.91823,0.57043,-1.83353,-2.70900,-0.17840,-31.94413,-21.17532,11.56499,1.08470
Belgium,9/1/2024,5.03213,0.55863,0.15326,5.79178,4.10811,3.51283,32.94040,21.36461,5.18539,6.35041
Belgium,10/1/2024,12.78535,0.99339,0.02181,8.05613,-0.03707,-4.15674,-4.86879,-0.66407,12.80716,9.04952
Belgium,11/1/2024,-0.01807,3.61531,0.83340,1.18526,1.41168,-3.04872,-24.98827,-23.54363,0.81533,4.80057
Belgium,12/1/2024,-2.49185,5.72035,0.08069,1.43349,-2.00878,-0.06078,0.85926,-12.52525,-2.41116,7.15384
Belgium,1/1/2025,-0.46488,-3.30698,0.66782,3.31423,2.63295,3.41777,48.42232,33.96231,0.20293,0.00725
Belgium,2/1/2025,12.26488,-1.39111,-0.27385,-4.67417,3.54962,3.79848,9.44101,24.34547,11.99104,-6.06528
Belgium,3/1/2025,-4.43187,6.10909,2.07491,-0.88076,3.07994,-18.80493,-1.33464,-12.63316,-2.35697,5.22833
Belgium,4/1/2025,10.94930,7.95630,1.58902,1.39277,4.01011,3.54249,28.57875,22.35949,12.53832,9.34907
Brazil,1/1/1995,0.35669,-0.03967,-1.24738,0.05046,0.41242,0.07938,0.80924,-0.64628,-0.89070,0.01080
Brazil,2/1/1995,0.04840,0.04337,-0.07639,0.02728,0.13114,0.03520,2.16634,0.80849,-0.02799,0.07065
Brazil,3/1/1995,-1.15643,0.09645,-1.26827,0.11512,-0.02415,0.06469,0.63707,-0.05849,-2.42469,0.21157
Brazil,4/1/1995,0.01780,0.24758,0.17463,0.00238,0.16793,0.00361,0.24276,-0.08265,0.19243,0.24996
Brazil,5/1/1995,0.26304,-0.08419,1.10164,0.07501,0.48183,0.18195,1.45445,0.28160,1.36468,-0.00918
Brazil,6/1/1995,2.16455,-0.05788,-0.06211,0.02613,0.35903,0.10670,1.27764,1.48642,2.10245,-0.03175
Brazil,7/1/1995,1.99376,-0.02719,1.40694,-0.00344,0.40032,0.08235,4.19835,-0.71387,3.40070,-0.03063
Brazil,8/1/1995,1.44547,-0.03375,2.03291,0.00430,0.42571,0.33313,2.92919,0.20932,3.47839,-0.02945
Brazil,9/1/1995,-0.04017,0.13615,0.37354,0.02447,0.63239,0.15558,-1.53746,-2.63107,0.33337,0.16063
Brazil,10/1/1995,0.94275,0.49509,0.27857,0.02725,0.30746,0.06616,3.28289,2.09948,1.22132,0.52235
Brazil,11/1/1995,0.52728,-0.04110,0.18857,0.03959,0.36940,-0.07333,1.46594,-0.07357,0.71584,-0.00151
Brazil,12/1/1995,0.56604,0.00843,0.34033,0.02352,0.71995,0.03852,1.09289,0.47749,0.90636,0.03195
Brazil,1/1/1996,0.62033,0.00284,1.40584,0.18082,0.68322,0.03827,2.36978,1.50289,2.02617,0.18366
Brazil,2/1/1996,1.04081,-0.00194,0.63863,0.00685,0.34716,0.04172,1.86954,0.04318,1.67944,0.00491
Brazil,3/1/1996,0.87493,0.00056,-0.11420,0.01924,0.59416,-1.43269,-0.89910,0.26458,0.76072,0.01981
Brazil,4/1/1996,0.62362,-0.00003,0.57186,0.04670,0.60026,0.01583,1.43937,0.52335,1.19548,0.04667
Brazil,5/1/1996,1.72500,-0.00003,0.64934,0.00746,1.77484,0.06436,1.59574,2.31280,2.37434,0.00744
Brazil,6/1/1996,1.99336,-0.00016,-0.21943,0.00873,1.35628,0.02711,0.71376,1.50818,1.77393,0.00858
Brazil,7/1/1996,1.43846,-0.00122,-0.05733,0.00526,0.63463,0.16874,-0.40883,-0.71800,1.38113,0.00404
Brazil,8/1/1996,0.73283,0.09977,0.68915,0.06000,0.46112,0.02761,0.40457,0.66870,1.42198,0.15977
Brazil,9/1/1996,0.28670,0.00008,0.65111,-0.06933,0.37632,0.13676,0.44806,0.62625,0.93781,-0.06925
Brazil,10/1/1996,1.19204,0.00019,0.66530,0.01017,0.89153,0.06406,1.01531,-1.13642,1.85734,0.01036
Brazil,11/1/1996,2.47657,0.00051,0.61068,-0.00296,1.05176,0.03961,1.68439,1.60044,3.08725,-0.00245
Brazil,12/1/1996,2.87162,0.00023,0.65447,0.02903,2.02042,0.33954,0.75653,2.37201,3.52609,0.02927
Brazil,1/1/1997,-0.06201,0.02776,1.25304,0.00366,1.01247,0.05688,-2.76331,-0.35499,1.19103,0.03141
Brazil,2/1/1997,1.14511,0.00029,1.18208,0.01402,0.34827,0.03067,1.24682,0.48213,2.32720,0.01431
Brazil,3/1/1997,0.33788,-0.00058,0.59470,0.01539,1.65841,0.03472,0.78765,1.47691,0.93258,0.01481
Brazil,4/1/1997,0.45157,0.00113,0.45683,0.14022,1.74273,0.28501,-0.35599,0.47419,0.90839,0.14135
Brazil,5/1/1997,1.10571,-0.00072,1.89708,-0.00216,1.88658,0.06589,0.04595,-0.22853,3.00279,-0.00288
Brazil,6/1/1997,0.20922,-0.62063,1.23054,0.00542,1.13931,0.04293,-1.22566,0.45395,1.43976,-0.61520
Brazil,7/1/1997,1.93605,-0.05776,0.94743,-0.00255,1.64528,0.04359,-0.40343,-0.20763,2.88348,-0.06031
Brazil,8/1/1997,1.32811,-0.05091,0.87800,0.00376,1.63475,0.09212,0.96999,-0.27263,2.20611,-0.04715
Brazil,9/1/1997,0.85000,0.01494,0.22070,0.05858,1.55685,0.13607,-0.98375,0.41677,1.07070,0.07352
Brazil,10/1/1997,-0.45810,0.00285,-0.52025,0.14862,3.20216,0.08705,-2.17925,4.40360,-0.97834,0.15148
Brazil,11/1/1997,-0.50630,-0.00113,-1.11029,0.15189,1.24084,0.21910,0.79522,-2.22018,-1.61659,0.15076
Brazil,12/1/1997,-2.30005,-1.52400,-0.15912,-0.03573,1.92529,0.02154,1.21995,-1.62484,-2.45917,-1.55973
Brazil,1/1/1998,0.44486,0.02685,0.65732,-0.00506,0.95099,0.09351,2.05757,-0.65394,1.10219,0.02179
Brazil,2/1/1998,1.02134,0.01538,1.57918,-0.01873,1.29483,0.04046,3.46287,0.99150,2.60052,-0.00335
Brazil,3/1/1998,7.21402,0.00052,1.56314,-0.02223,1.71306,0.04445,3.21254,1.30756,8.77716,-0.02171
Brazil,4/1/1998,5.59169,-0.00058,0.60484,0.00755,2.05000,0.04618,2.04584,0.06440,6.19653,0.00697
Brazil,5/1/1998,1.81443,0.06052,0.60056,-0.03279,1.40538,0.10692,-1.72411,0.72486,2.41499,0.02773
Brazil,6/1/1998,1.09177,0.04170,-0.29667,-0.00233,2.83968,0.13886,-1.56871,0.09344,0.79510,0.03938
Brazil,7/1/1998,-0.32663,-0.00906,1.22841,0.00213,2.93001,0.33200,3.97169,8.00589,0.90178,-0.00693
Brazil,8/1/1998,0.40346,-0.05421,-1.77974,0.42281,4.54190,0.23858,-9.84697,-7.84940,-1.37628,0.36860
Brazil,9/1/1998,-3.61758,-0.15822,-2.22871,0.85739,2.51799,1.08370,-3.74618,7.72735,-5.84629,0.69917
Brazil,10/1/1998,4.71978,0.00799,-0.26713,0.04721,3.61589,0.32685,-2.87059,2.97968,4.45265,0.05520
Brazil,11/1/1998,-0.05981,-0.06086,0.32542,-0.69481,2.22292,0.25404,-3.37556,-1.88456,0.26561,-0.75568
Brazil,12/1/1998,-0.70985,0.10123,-0.99191,-0.07516,2.77296,0.14846,5.48852,0.39467,-1.70176,0.02607
Brazil,1/1/1999,-1.85108,-0.00385,-0.48003,1.20154,1.28857,0.36769,-2.21703,0.54367,-2.33111,1.19770
Brazil,2/1/1999,-4.97606,-0.00243,0.30778,-0.09543,4.61770,0.11188,-1.25848,-1.78554,-4.66828,-0.09786
Brazil,3/1/1999,-0.44274,-0.01349,0.42249,-0.63208,1.69278,0.09314,-1.00613,1.51019,-0.02025,-0.64557
Brazil,4/1/1999,2.36711,0.02042,0.58234,-0.81911,2.17262,0.16594,8.69622,1.44856,2.94945,-0.79868
Brazil,5/1/1999,2.00218,0.06563,1.06076,-0.02216,1.25969,0.05463,0.13969,2.55442,3.06294,0.04347
Brazil,6/1/1999,-0.72012,0.00489,0.12757,-0.10686,2.03990,-0.03560,-4.56206,-3.73127,-0.59256,-0.10196
Brazil,7/1/1999,-0.85970,-0.00115,0.15915,-0.07854,3.76673,0.08260,-0.81005,-0.60180,-0.70055,-0.07970
Brazil,8/1/1999,0.22304,-0.00169,-0.22789,-0.00982,2.70361,0.07234,-0.32148,1.10779,-0.00484,-0.01151
Brazil,9/1/1999,0.78011,-0.00027,0.15593,-0.03658,2.52609,0.08722,-1.34062,0.35261,0.93605,-0.03685
Brazil,10/1/1999,0.36343,0.00000,0.04842,0.64342,2.15341,0.16437,-1.99238,0.03536,0.41184,0.64342
Brazil,11/1/1999,1.59370,-0.28609,0.17223,0.01551,1.80527,0.20270,1.49327,1.62381,1.76593,-0.27058
Brazil,12/1/1999,2.49099,-0.13769,0.24276,0.03662,2.35932,0.13074,-6.04434,1.58422,2.73375,-0.10107
Brazil,1/1/2000,0.57768,-0.00113,0.12437,0.07501,3.01494,0.12701,-0.47988,-0.45551,0.70205,0.07388
Brazil,2/1/2000,1.27732,-0.00125,-0.12993,0.02460,1.69122,0.41596,-0.81783,-0.34893,1.14739,0.02336
Brazil,3/1/2000,1.24837,-0.00109,0.25230,0.04474,2.24178,-0.23865,-0.62139,0.51419,1.50068,0.04365
Brazil,4/1/2000,0.44608,-0.07256,-0.17235,0.07714,1.38655,0.03085,-11.03845,-1.50039,0.27372,0.00458
Brazil,5/1/2000,-0.00002,0.00031,0.07335,0.02447,1.66948,0.06065,-0.49666,0.43584,0.07333,0.02478
Brazil,6/1/2000,-0.53001,-0.01170,1.43518,0.09928,3.41680,0.34694,0.16034,2.24221,0.90517,0.08758
Brazil,7/1/2000,1.13991,-0.00031,0.48660,2.49392,5.34022,0.22402,-1.79464,0.84297,1.62651,2.49361
Brazil,8/1/2000,0.60548,-0.00639,1.36733,-0.88055,2.51657,0.55730,-1.31113,-0.76985,1.97281,-0.88695
Brazil,9/1/2000,0.52095,-0.10073,-0.40156,0.07425,1.58573,0.42542,0.18865,0.07162,0.11939,-0.02648
Brazil,10/1/2000,-0.36941,-0.07631,0.02953,-0.00974,2.15576,0.20874,0.63131,0.12014,-0.33988,-0.08604
Brazil,11/1/2000,0.04657,-0.01428,-0.10661,0.06706,5.72223,0.12603,-0.18481,1.55844,-0.06004,0.05278
Brazil,12/1/2000,0.61195,0.00017,0.11770,-0.10919,2.25345,0.21280,0.55194,1.16929,0.72964,-0.10902
Brazil,1/1/2001,1.92839,-0.00045,0.59495,0.15834,1.65287,0.08413,0.64413,-0.26464,2.52334,0.15788
Brazil,2/1/2001,-0.16407,0.00854,0.23833,0.08482,0.99483,-0.01007,0.81436,0.57828,0.07426,0.09336
Brazil,3/1/2001,0.22780,-0.00440,0.05612,0.15071,2.08886,0.04504,-0.68302,-0.19399,0.28392,0.14630
Brazil,4/1/2001,0.79280,-0.32642,-0.14960,0.23597,2.02897,0.02709,0.63636,0.36183,0.64321,-0.09045
Brazil,5/1/2001,-0.54236,-0.00014,0.44254,0.05277,2.04052,0.14862,1.28641,-0.07322,-0.09983,0.05262
Brazil,6/1/2001,-2.04733,-0.00548,0.71006,-0.03426,1.09222,-2.47945,3.45267,2.00826,-1.33727,-0.03974
Brazil,7/1/2001,-0.11680,-0.00009,0.68778,0.35013,2.48980,-0.23839,0.61596,3.29237,0.57099,0.35004
Brazil,8/1/2001,1.88525,-0.02418,-0.14358,0.07732,1.40443,0.28794,0.07747,1.10162,1.74167,0.05315
Brazil,9/1/2001,-0.16677,-0.00286,0.01231,0.07973,1.48786,0.26451,3.70841,-0.75233,-0.15447,0.07687
Brazil,10/1/2001,-0.99914,-0.00001,0.00880,0.00881,1.33597,-0.01081,-1.61246,-1.09791,-0.99034,0.00881
Brazil,11/1/2001,-1.57105,0.00019,0.08733,-0.03979,2.18452,0.41897,-0.44072,-1.47003,-1.48372,-0.03960
Brazil,12/1/2001,-0.83580,-0.02998,-0.06383,0.05587,4.42501,-0.02666,0.85317,3.86665,-0.89963,0.02589
Brazil,1/1/2002,1.39967,0.00016,0.15908,0.05941,1.47486,0.00828,-0.96107,0.40242,1.55876,0.05957
Brazil,2/1/2002,-0.92278,-0.02231,0.19416,0.04215,0.85746,0.34708,-0.19965,-1.58019,-0.72862,0.01985
Brazil,3/1/2002,0.93669,0.00000,0.89352,0.13363,2.38724,0.17188,-0.88292,0.96932,1.83021,0.13363
Brazil,4/1/2002,0.15659,0.00000,1.00182,-0.04301,1.96389,0.21239,-4.06634,1.09375,1.15841,-0.04301
Brazil,5/1/2002,-1.16142,-0.00568,0.06946,0.02515,1.43008,0.20369,1.07585,-0.23093,-1.09196,0.01947
Brazil,6/1/2002,-1.17415,0.00000,-0.31643,0.14226,1.52902,0.09138,10.78386,0.47470,-1.49058,0.14226
Brazil,7/1/2002,-1.69016,-0.00410,-0.21370,-0.13192,0.92610,0.64899,0.15250,0.57541,-1.90386,-0.13601
Brazil,8/1/2002,-0.57587,-0.00169,-0.31704,0.14982,0.87930,0.26368,-2.33054,-0.08982,-0.89291,0.14813
Brazil,9/1/2002,-0.68930,-0.00024,-0.23739,0.04287,1.23728,0.34549,0.76867,0.90603,-0.92669,0.04263
Brazil,10/1/2002,-1.28313,0.00000,-0.23975,0.02787,1.24435,0.05669,-0.81911,1.56707,-1.52288,0.02787
Brazil,11/1/2002,-0.44687,-0.00015,0.24140,-0.06553,1.15422,0.03678,-2.57620,-0.72485,-0.20548,-0.06568
Brazil,12/1/2002,-1.32743,-0.00133,0.74560,-0.02622,1.50280,0.09219,1.20457,0.22461,-0.58183,-0.02754
Brazil,1/1/2003,0.49494,0.00000,0.12622,0.07848,0.90490,0.18104,-0.71009,0.09029,0.62116,0.07848
Brazil,2/1/2003,0.41630,0.00475,0.08900,0.05442,0.78883,0.28117,-0.22447,0.76002,0.50530,0.05917
Brazil,3/1/2003,0.02871,0.00020,-0.07515,-0.05698,0.28368,0.23400,3.41570,-0.09104,-0.04644,-0.05678
Brazil,4/1/2003,-0.03514,0.00009,0.30726,0.01384,0.79695,-0.03681,-0.01302,1.20553,0.27212,0.01394
Brazil,5/1/2003,0.95255,-0.00016,0.05200,0.15258,0.54174,0.02396,-0.53234,0.41779,1.00454,0.15242
Brazil,6/1/2003,1.49932,0.00000,0.13922,-0.15305,0.18440,-0.02696,1.93416,-0.53335,1.63854,-0.15305
Brazil,7/1/2003,-0.33241,-0.00001,0.11175,0.15045,1.23535,0.07587,-0.71396,0.89291,-0.22066,0.15044
Brazil,8/1/2003,-1.78432,-0.35923,0.28109,0.07467,0.96929,-0.11499,-1.02705,-0.35548,-1.50323,-0.28455
Brazil,9/1/2003,0.98589,-0.00023,0.39282,0.04164,0.73783,-0.41783,1.15862,1.25272,1.37871,0.04141
Brazil,10/1/2003,0.59271,0.00000,0.38972,-0.13283,0.31320,0.01540,0.19936,0.23210,0.98242,-0.13283
Brazil,11/1/2003,-0.31958,0.00000,0.39359,-0.05754,1.95802,-0.02493,0.60660,2.95988,0.07401,-0.05754
Brazil,12/1/2003,-0.34282,-0.00334,0.76510,0.01346,1.40882,0.03887,-4.77902,3.39923,0.42228,0.01013
Brazil,1/1/2004,2.23348,0.00014,0.40518,-0.05100,1.01922,0.10154,-0.32400,-0.21987,2.63866,-0.05086
Brazil,2/1/2004,0.34655,0.00001,0.59734,-0.01299,1.01580,0.00073,-1.13363,1.24787,0.94389,-0.01297
Brazil,3/1/2004,-0.94987,0.00006,-0.17858,0.13275,0.69837,0.22878,-1.26305,0.06374,-1.12846,0.13280
Brazil,4/1/2004,-4.72992,0.01404,0.23510,0.04179,0.37691,0.01856,1.13096,-3.92191,-4.49482,0.05583
Brazil,5/1/2004,-0.62589,0.00000,-0.05614,0.21149,0.20968,0.01284,2.10830,2.72547,-0.68203,0.21149
Brazil,6/1/2004,-0.24570,-0.00072,-0.18856,0.20815,0.72508,0.45945,-3.46319,-0.93960,-0.43426,0.20743
Brazil,7/1/2004,-0.17254,-0.00009,-0.08687,0.05549,1.58550,0.75260,-1.47300,0.31222,-0.25941,0.05539
Brazil,8/1/2004,-0.27799,-0.00770,-0.25088,-0.22621,6.08535,6.91239,-0.91292,-0.08066,-0.52887,-0.23391
Brazil,9/1/2004,0.07472,0.00027,0.20589,0.19748,0.65004,0.45019,-1.31658,0.83126,0.28062,0.19775
Brazil,10/1/2004,-0.14876,0.00000,-0.08431,0.07072,1.30887,0.12919,-0.56864,2.18666,-0.23307,0.07072
Brazil,11/1/2004,-1.02748,-0.04383,0.72814,0.20272,1.33231,0.24093,-0.66671,0.13225,-0.29933,0.15889
Brazil,12/1/2004,-0.55310,0.00003,0.75462,-0.03803,3.15425,0.51528,-0.83841,0.76229,0.20152,-0.03800
Brazil,1/1/2005,0.18183,0.00051,0.26264,0.02434,1.20156,0.04113,-0.13416,0.23341,0.44447,0.02484
Brazil,2/1/2005,1.86334,0.00000,1.40113,-0.18593,0.84321,0.08850,0.94818,0.91018,3.26446,-0.18593
Brazil,3/1/2005,1.24156,0.26292,0.89932,-0.06892,1.40733,0.77663,-1.42881,-0.60482,2.14088,0.19400
Brazil,4/1/2005,-1.84274,0.12928,-0.45251,0.76991,3.03692,-0.05015,-0.95464,0.43922,-2.29525,0.89919
Brazil,5/1/2005,-0.00127,-0.00067,-0.32459,0.03268,0.78366,0.74717,0.78445,1.16646,-0.32586,0.03201
Brazil,6/1/2005,1.59156,-0.00384,0.72442,0.08326,1.36631,0.30346,-7.02613,-2.09112,2.31598,0.07942
Brazil,7/1/2005,-3.60327,0.12645,1.32011,-0.05610,2.04755,0.30047,-4.87354,2.04700,-2.28316,0.07035
Brazil,8/1/2005,-0.92394,0.00004,0.14221,0.21665,1.06633,0.18224,1.51190,2.58194,-0.78173,0.21669
Brazil,9/1/2005,2.62903,0.00009,0.73441,0.16478,0.09501,0.18678,-0.47643,2.50031,3.36344,0.16487
Brazil,10/1/2005,-2.04567,0.00104,-0.30890,0.13989,0.83810,0.01772,1.53985,-3.12892,-2.35458,0.14093
Brazil,11/1/2005,0.75030,-0.00001,0.92911,0.05761,1.35838,0.45036,0.33080,0.05011,1.67942,0.05760
Brazil,12/1/2005,0.36335,0.02949,1.12390,0.04732,1.41562,-0.13390,-12.34470,2.05201,1.48726,0.07681
Brazil,1/1/2006,-0.86546,-0.06929,1.09514,-0.23983,1.47222,1.18861,2.63468,0.48837,0.22968,-0.30911
Brazil,2/1/2006,1.99140,-0.35304,1.69993,-0.33537,0.89481,1.81863,-0.80620,2.63138,3.69133,-0.68841
Brazil,3/1/2006,2.46971,-0.02944,-0.15180,0.65139,1.69466,0.19915,0.65037,3.03661,2.31791,0.62195
Brazil,4/1/2006,-5.24622,0.01551,-0.04762,0.15148,0.83526,0.39377,-0.11037,-1.15382,-5.29385,0.16700
Brazil,5/1/2006,-0.48094,-0.72220,1.73385,-0.65985,1.59868,0.41247,4.20351,1.69828,1.25291,-1.38205
Brazil,6/1/2006,-3.73748,0.01532,-0.18879,0.54114,1.03201,0.63605,0.66957,-2.52135,-3.92627,0.55646
Brazil,7/1/2006,-0.44759,0.14865,0.61095,0.09617,1.62846,0.69842,0.36453,0.39842,0.16336,0.24483
Brazil,8/1/2006,0.44517,0.06420,0.04446,-0.16005,1.28060,1.30760,0.80437,-0.84887,0.48962,-0.09585
Brazil,9/1/2006,2.84184,0.24713,-0.04964,0.00107,1.80344,1.41510,0.69972,3.90940,2.79221,0.24821
Brazil,10/1/2006,0.58914,0.25228,2.24487,-0.01767,1.78212,15.08229,13.19944,-0.31589,2.83401,0.23461
Brazil,11/1/2006,2.16690,0.11715,0.43921,0.11909,2.66229,2.11255,2.64608,3.10366,2.60611,0.23624
Brazil,12/1/2006,1.63333,-0.23603,0.28526,0.39655,2.73355,3.53374,-0.46921,-1.33738,1.91858,0.16053
Brazil,1/1/2007,1.43335,-0.00001,0.37471,0.17657,8.19891,1.75001,-0.66807,1.39110,1.80807,0.17656
Brazil,2/1/2007,1.25558,0.00002,2.30179,-0.01896,1.40564,0.65298,5.83207,0.65396,3.55738,-0.01894
Brazil,3/1/2007,3.78125,0.05303,-0.06604,-0.57790,2.70134,1.40113,7.22482,4.00676,3.71521,-0.52487
Brazil,4/1/2007,2.84377,0.10395,2.67705,0.06801,3.57573,-0.69853,4.72361,4.83493,5.52082,0.17196
Brazil,5/1/2007,2.98089,0.14899,1.81057,0.16652,0.69591,-0.56885,12.78155,2.88121,4.79146,0.31551
Brazil,6/1/2007,4.30064,-0.05655,0.48560,-0.01214,10.42101,0.18370,1.54563,6.33150,4.78624,-0.06869
Brazil,7/1/2007,1.28455,-0.16517,6.50296,0.23223,4.01174,0.21980,-1.35655,0.51987,7.78751,0.06706
Brazil,8/1/2007,1.68218,-0.00119,-0.05004,0.12334,2.38792,-1.34296,0.97175,2.80090,1.63214,0.12215
Brazil,9/1/2007,1.79913,-0.00005,0.69074,0.08545,1.86878,2.38897,-1.69308,1.53771,2.48988,0.08540
Brazil,10/1/2007,1.66981,0.37640,4.36637,0.34783,3.78807,4.74722,-0.30751,-0.08232,6.03618,0.72423
Brazil,11/1/2007,-0.49587,-0.00160,-0.38977,0.18768,4.00942,3.91889,5.76127,-3.37615,-0.88564,0.18608
Brazil,12/1/2007,-0.34324,-1.50493,7.51338,-0.01759,1.51502,4.40889,-3.13256,-1.11543,7.17015,-1.52252
Brazil,1/1/2008,1.94569,-0.00218,-3.08099,-0.03621,6.12050,2.64206,5.78221,-1.28425,-1.13531,-0.03839
Brazil,2/1/2008,2.92521,-0.04395,-0.26954,0.47365,0.83251,0.95400,3.95719,0.57757,2.65566,0.42970
Brazil,3/1/2008,4.06554,-0.00006,1.28367,0.15303,3.22841,2.23928,2.05330,0.80082,5.34921,0.15297
Brazil,4/1/2008,-1.49633,-0.12516,5.90463,-0.15672,4.69589,2.46834,4.11473,2.94109,4.40830,-0.28188
Brazil,5/1/2008,1.00102,0.29860,1.39200,-0.57360,1.85228,1.97901,0.72729,-0.65434,2.39302,-0.27500
Brazil,6/1/2008,0.80706,-0.58205,-0.40168,0.58514,3.41823,1.73397,3.72417,0.57523,0.40538,0.00309
Brazil,7/1/2008,5.17204,-0.17063,-0.15720,-0.26204,3.90825,1.05407,1.53695,3.74447,5.01484,-0.43267
